id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
BDI009005_bugera,Bugera,Bugera,bugera,BDI009005_bugera,-2.546,30.102
BDI009005_busenyi,Busenyi,Busenyi,busenyi,BDI009005_busenyi,-2.546,30.102
BDI009005_ceru,Ceru,Ceru,ceru,BDI009005_ceru,-2.546,30.102
BDI009005_cewe,Cewe,Cewe,cewe,BDI009005_cewe,-2.546,30.102
BDI009005_cumba,Cumba,Cumba,cumba,BDI009005_cumba,-2.546,30.102
BDI009005_gakana,Gakana,Gakana,gakana,BDI009005_gakana,-2.546,30.102
BDI009005_gihosha,Gihosha,Gihosha,gihosha,BDI009005_gihosha,-2.546,30.102
BDI009005_gikuyo,Gikuyo,Gikuyo,gikuyo,BDI009005_gikuyo,-2.546,30.102
BDI009005_kanyinya,Kanyinya,Kanyinya,kanyinya,BDI009005_kanyinya,-2.546,30.102
BDI009005_karamagi,Karamagi,Karamagi,karamagi,BDI009005_karamagi,-2.546,30.102
BDI009005_kavogero,Kavogero,Kavogero,kavogero,BDI009005_kavogero,-2.546,30.102
BDI009005_kavomo,Kavomo,Kavomo,kavomo,BDI009005_kavomo,-2.546,30.102
BDI009005_kinyangurube,Kinyangurube,Kinyangurube,kinyangurube,BDI009005_kinyangurube,-2.546,30.102
BDI009005_kirundo,Kirundo,Kirundo,kirundo,BDI009005_kirundo,-2.546,30.102
BDI009005_kiyanza,Kiyanza,Kiyanza,kiyanza,BDI009005_kiyanza,-2.546,30.102
BDI009005_mataka,Mataka,Mataka,mataka,BDI009005_mataka,-2.546,30.102
BDI009005_murama-i,Murama I,Murama I,murama-i,BDI009005_murama-i,-2.546,30.102
BDI009005_murama-ii,Murama Ii,Murama Ii,murama-ii,BDI009005_murama-ii,-2.546,30.102
BDI009005_muramba,Muramba,Muramba,muramba,BDI009005_muramba,-2.546,30.102
BDI009005_mutara,Mutara,Mutara,mutara,BDI009005_mutara,-2.546,30.102
BDI009005_mwenya,Mwenya,Mwenya,mwenya,BDI009005_mwenya,-2.546,30.102
BDI009005_nyange,Nyange,Nyange,nyange,BDI009005_nyange,-2.546,30.102
BDI009005_rambo,Rambo,Rambo,rambo,BDI009005_rambo,-2.546,30.102
BDI009005_rugero-i,Rugero I,Rugero I,rugero-i,BDI009005_rugero-i,-2.546,30.102
BDI009005_rugero-ii,Rugero Ii,Rugero Ii,rugero-ii,BDI009005_rugero-ii,-2.546,30.102
BDI009005_runanira-i-et-ii,Runanira I Et Ii,Runanira I Et Ii,runanira-i-et-ii,BDI009005_runanira-i-et-ii,-2.546,30.102
BDI009005_runanira-iii,Runanira Iii,Runanira Iii,runanira-iii,BDI009005_runanira-iii,-2.546,30.102
BDI009005_runyonza,Runyonza,Runyonza,runyonza,BDI009005_runyonza,-2.546,30.102
BDI009005_rupfunda,Rupfunda,Rupfunda,rupfunda,BDI009005_rupfunda,-2.546,30.102
BDI009005_yaranda,Yaranda,Yaranda,yaranda,BDI009005_yaranda,-2.546,30.102
